Product Name,Average Sales,Reorder Point
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",22.91,114.55
Wilson Jones Custom Binder Spines & Labels,5.906285714285715,29.531428571428574
Wilson Jones DublLock D-Ring Binders,17.8875,89.4375
Wilson Jones Easy Flow II Sheet Lifters,4.29,21.45
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",104.325,521.625
Wilson Jones Four-Pocket Poly Binders,15.5325,77.66250000000001
Wilson Jones Hanging Recycled Pressboard Data Binders,16.323999999999998,81.61999999999999
"Wilson Jones Hanging View Binder, White, 1""",20.488571428571426,102.44285714285712
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,92.37333333333333,461.8666666666667
Wilson Jones Impact Binders,14.964444444444446,74.82222222222222
Wilson Jones International Size A4 Ring Binders,24.961428571428574,124.80714285714286
Wilson Jones Leather-Like Binders with DublLock Round Rings,19.86075,99.30375
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",109.15581818181818,545.7790909090909
Wilson Jones Legal Size Ring Binders,59.12866666666667,295.6433333333333
Wilson Jones Standard D-Ring Binders,12.08075,60.40375
Wilson Jones Suede Grain Vinyl Binders,5.467333333333333,27.336666666666666
Wilson Jones Turn Tabs Binder Tool for Ring Binders,16.709333333333333,83.54666666666667
Wilson Jones data.warehouse D-Ring Binders with DublLock,13.3326,66.663
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,20.184,100.92
Wilson SignalBoost 841262 DB PRO Amplifier Kit,887.8766666666667,4439.383333333333
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.995,99.97500000000001
"Wirebound Message Book, 4 per Page",26.374285714285715,131.87142857142857
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",36.138666666666666,180.69333333333333
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",24.084000000000003,120.42000000000002
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",19.239,96.19500000000001
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",31.156285714285712,155.78142857142856
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",25.029,125.145
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,91.32
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",17.974,89.87
"Wirebound Service Call Books, 5 1/2"" x 4""",25.168,125.84
Wirebound Voice Message Log Book,7.616,38.08
Wireless Extenders zBoost YX545 SOHO Signal Booster,577.7694285714286,2888.8471428571434
Woodgrain Magazine Files by Perma,11.522666666666666,57.61333333333333
X-Rack File for Hanging Folders,35.37533333333333,176.87666666666667
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,302.376,1511.8799999999999
Xerox 188,28.836000000000002,144.18
Xerox 1880,124.7488,623.744
Xerox 1881,37.86333333333334,189.3166666666667
Xerox 1882,97.96499999999999,489.82499999999993
Xerox 1883,125.87028571428571,629.3514285714285
Xerox 1884,67.932,339.66
Xerox 1885,192.16,960.8
Xerox 1886,130.28799999999998,651.4399999999999
Xerox 1887,59.62,298.09999999999997
Xerox 1888,205.27599999999998,1026.3799999999999
Xerox 1889,172.208,861.04
Xerox 189,297.075,1485.375
Xerox 1890,122.35,611.75
Xerox 1891,188.65285714285713,943.2642857142856
Xerox 1892,116.28,581.4
Xerox 1893,130.4227272727273,652.1136363636365
Xerox 1894,33.955200000000005,169.776
Xerox 1895,27.337142857142858,136.68571428571428
Xerox 1896,24.975,124.875
Xerox 1897,16.932000000000002,84.66000000000001
Xerox 1898,25.505454545454544,127.52727272727272
Xerox 1899,13.872,69.36
Xerox 19,103.783,518.915
Xerox 190,14.94,74.7
Xerox 1900,12.554666666666668,62.77333333333334
Xerox 1901,16.896,84.48
Xerox 1902,41.111999999999995,205.55999999999997
Xerox 1903,23.122666666666664,115.61333333333332
Xerox 1905,29.2896,146.448
Xerox 1906,156.9485714285714,784.742857142857
Xerox 1907,49.12,245.6
Xerox 1908,244.71257142857144,1223.5628571428572
Xerox 1909,107.86488888888888,539.3244444444445
Xerox 191,76.72319999999999,383.616
Xerox 1910,117.21759999999999,586.088
Xerox 1911,120.708,603.54
Xerox 1912,50.2705,251.3525
Xerox 1913,173.0976,865.488
Xerox 1914,191.26080000000002,956.3040000000001
Xerox 1915,322.41375,1612.06875
Xerox 1916,118.85428571428572,594.2714285714286
Xerox 1917,244.55,1222.75
Xerox 1918,155.04,775.1999999999999
Xerox 1919,187.52925,937.64625
Xerox 192,23.76,118.80000000000001
Xerox 1920,22.425,112.125
Xerox 1921,18.648,93.24
Xerox 1922,11.952,59.76
Xerox 1923,18.9712,94.856
Xerox 1924,15.028,75.14
Xerox 1925,79.30879999999999,396.544
Xerox 1926,34.86,174.3
Xerox 1927,13.011199999999999,65.056
Xerox 1928,31.152,155.76
Xerox 1929,87.934,439.66999999999996
Xerox 193,25.913333333333338,129.5666666666667
Xerox 1930,27.7344,138.672
Xerox 1931,26.244,131.22
Xerox 1932,85.056,425.28
Xerox 1933,58.944,294.72
Xerox 1934,219.44159999999997,1097.2079999999999
Xerox 1935,134.538,672.69
Xerox 1936,51.948,259.74
Xerox 1937,124.904,624.52
Xerox 1938,268.24,1341.2
Xerox 1939,83.46799999999999,417.3399999999999
Xerox 194,110.96000000000001,554.8000000000001
Xerox 1940,153.888,769.44
Xerox 1941,348.102,1740.5099999999998
Xerox 1942,99.51133333333333,497.5566666666666
Xerox 1943,185.858,929.29
Xerox 1944,95.608,478.04
Xerox 1945,213.148,1065.74
Xerox 1946,26.352,131.76
Xerox 1947,27.2688,136.344
Xerox 1948,49.95000000000001,249.75000000000006
Xerox 1949,15.793714285714287,78.96857142857144
Xerox 195,20.541,102.705
Xerox 1950,16.569333333333333,82.84666666666666
Xerox 1951,116.48479999999999,582.424
Xerox 1952,29.215999999999998,146.07999999999998
Xerox 1953,11.77,58.849999999999994
Xerox 1954,21.12,105.60000000000001
Xerox 1955,91.36,456.8
Xerox 1956,44.85,224.25
Xerox 1957,15.984,79.92
Xerox 1958,16.200000000000003,81.00000000000001
Xerox 1959,22.266666666666666,111.33333333333333
Xerox 196,11.559999999999999,57.8
Xerox 1960,146.63866666666667,733.1933333333334
Xerox 1962,15.652571428571429,78.26285714285714
Xerox 1963,17.424,87.12
Xerox 1964,144.34879999999998,721.7439999999999
Xerox 1965,14.053,70.265
Xerox 1966,13.176,65.88
Xerox 1967,17.884800000000002,89.424
Xerox 1968,33.132799999999996,165.664
Xerox 1969,11.56,57.800000000000004
Xerox 197,167.292,836.46
Xerox 1970,16.932,84.66
Xerox 1971,22.0848,110.424
Xerox 1972,9.2928,46.464
Xerox 1973,84.50800000000001,422.5400000000001
Xerox 1974,14.352,71.76
Xerox 1975,13.996800000000002,69.98400000000001
Xerox 1976,18.144,90.72
Xerox 1977,23.5136,117.568
Xerox 1978,21.8195,109.09750000000001
Xerox 1979,109.46266666666668,547.3133333333334
Xerox 198,25.232,126.16
Xerox 1980,17.12,85.60000000000001
Xerox 1981,17.688,88.44
Xerox 1982,79.17866666666667,395.8933333333334
Xerox 1983,14.950000000000001,74.75
Xerox 1984,12.96,64.80000000000001
Xerox 1985,12.96,64.80000000000001
Xerox 1986,21.375999999999998,106.88
Xerox 1987,23.12,115.60000000000001
Xerox 1988,122.5431111111111,612.7155555555555
Xerox 1989,7.968,39.84
Xerox 199,14.338,71.69
Xerox 1990,18.48,92.4
Xerox 1991,95.928,479.64
Xerox 1992,21.528000000000002,107.64000000000001
Xerox 1993,18.468,92.34
Xerox 1994,19.116,95.58
Xerox 1995,19.180799999999998,95.904
Xerox 1996,22.032,110.16
Xerox 1997,23.698285714285714,118.49142857142857
Xerox 1998,23.328,116.64
Xerox 1999,14.070857142857145,70.35428571428572
Xerox 2,15.264000000000001,76.32000000000001
Xerox 20,6.48,32.400000000000006
Xerox 200,16.848000000000003,84.24000000000001
Xerox 2000,16.848000000000003,84.24000000000001
Xerox 201,22.032,110.16
Xerox 202,21.384,106.92
Xerox 203,23.976,119.88
Xerox 204,27.54,137.7
Xerox 205,37.584,187.92000000000002
Xerox 206,12.182400000000001,60.912000000000006
Xerox 207,20.088,100.44
Xerox 208,27.216,136.08
Xerox 209,37.584,187.92000000000002
Xerox 21,17.773714285714284,88.86857142857141
Xerox 210,15.984,79.92
Xerox 211,26.244,131.22
Xerox 212,20.18057142857143,100.90285714285714
Xerox 213,18.576,92.88
Xerox 214,23.904,119.52
Xerox 215,19.44,97.2
Xerox 216,29.808,149.04
Xerox 217,18.954,94.77000000000001
Xerox 218,9.8496,49.248000000000005
Xerox 219,24.3,121.5
Xerox 22,25.056,125.28
Xerox 220,18.144000000000002,90.72000000000001
Xerox 221,24.624,123.11999999999999
Xerox 222,19.25485714285714,96.2742857142857
Xerox 223,19.44,97.2
Xerox 224,15.984,79.92
Xerox 225,21.888,109.44000000000001
Xerox 226,30.39709090909091,151.98545454545456
Xerox 227,15.066,75.33
Xerox 228,24.3,121.5
Xerox 229,28.512,142.56
Xerox 23,26.956799999999998,134.784
Xerox 230,25.4016,127.008
Xerox 231,15.811200000000003,79.05600000000001
Xerox 232,30.131999999999998,150.66
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),17.424,87.12
Xerox Blank Computer Paper,99.9,499.5
"Xerox Color Copier Paper, 11"" x 17"", Ream",98.97333333333334,494.86666666666673
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,12599.79
Xiaomi Mi3,2279.96,11399.8
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",38.6084,193.04200000000003
XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.582400000000002,72.912
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,3518.55
Zebra GX420t Direct Thermal/Thermal Transfer Printer,1929.118333333333,9645.591666666665
Zebra ZM400 Thermal Label Printer,3482.8500000000004,17414.25
Zebra Zazzle Fluorescent Highlighters,16.82133333333333,84.10666666666665
Zipper Ring Binder Pockets,6.288,31.44
i.Sound Portable Power - 8000 mAh,82.6644,413.322
iHome FM Clock Radio with Lightning Dock,139.98,699.9
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",95.53200000000001,477.6600000000001
iOttie HLCRIO102 Car Mount,43.178399999999996,215.892
iOttie XL Car Mount,111.94399999999999,559.7199999999999
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,63.221999999999994,316.10999999999996
netTALK DUO VoIP Telephone Service,158.96971428571428,794.8485714285714
